order_num_clean,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,total_cost,profit,profit_margin_clean,state,state_name,us_region,lat,lon,budget,order_year,order_quarter,quarter_label,order_month,order_month_name,order_month_num,is_weekend,gross_profit_ratio,cost_ratio,revenue_per_unit,profit_per_unit,revenue_tier,margin_tier,price_tier,customer_segment,budget_flag,budget_variance,budget_variance_pct
SO - 0005578,04-04-2014,Roberts Company,Distributor,Product 5,10,2613,26130,1332.63,13326.3,12803.7,49,OR,Oregon,West,45.49818,-122.43148,,2014,2,Q2,2014-04,April,4,0,0.49,0.51,2613,1280.37,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0007653,04-04-2014,Johnson Ltd,Export,Product 1,10,938,9380,665.98,6659.8,2720.2,29,CA,California,West,33.66808,-117.32726,,2014,2,Q2,2014-04,April,4,0,0.29,0.71,938,272.02,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0002994,05-04-2014,H Ltd,Distributor,Product 27,9,1132.3,10190.7,735.995,6623.955,3566.745,35,NY,New York,Northeast,40.63396,-73.6091,,2014,2,Q2,2014-04,April,4,1,0.35,0.65,1132.3,396.3,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003383,05-04-2014,Aibox Company,Distributor,Product 17,6,4006.6,24039.6,2604.29,15625.74,8413.86,35,CA,California,West,37.97361,-122.53111,,2014,2,Q2,2014-04,April,4,1,0.35,0.65,4006.6,1402.31,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0005868,05-04-2014,CARDINAL Group,Distributor,Product 12,9,2994.9,26954.1,2126.379,19137.411,7816.689,29,AZ,Arizona,West,32.22174,-110.92648,,2014,2,Q2,2014-04,April,4,1,0.29,0.71,2994.9,868.52,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0006823,05-04-2014,Browsebug Company,Wholesale,Product 8,5,1085.4,5427,911.736,4558.68,868.32,16,IL,Illinois,Midwest,40.69365,-89.58899,,2014,2,Q2,2014-04,April,4,1,0.16,0.84,1085.4,173.66,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0008497,05-04-2014,Kaymbo Company,Distributor,Product 26,9,2412,21708,1784.88,16063.92,5644.08,26,WI,Wisconsin,Midwest,44.51916,-88.01983,,2014,2,Q2,2014-04,April,4,1,0.26,0.74,2412,627.12,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0009534,05-04-2014,Arbor Company,Wholesale,Product 17,5,5219.3,26096.5,3027.194,15135.97,10960.53,42,WA,Washington,West,47.65878,-117.42605,,2014,2,Q2,2014-04,April,4,1,0.42,0.58,5219.3,2192.11,Large ($15K-$30K),High (41-55%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0002911,05-04-2014,Mycone Ltd,Wholesale,Product 15,6,911.2,5467.2,665.176,3991.056,1476.144,27,GA,Georgia,South,33.9526,-84.54993,,2014,2,Q2,2014-04,April,4,1,0.27,0.73,911.2,246.02,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003546,05-04-2014,Topiczoom Corp,Wholesale,Product 1,11,1118.9,12307.9,469.938,5169.318,7138.582,58,MD,Maryland,South,39.29038,-76.61219,,2014,2,Q2,2014-04,April,4,1,0.58,0.42,1118.9,648.96,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0006610,05-04-2014,General Company,Wholesale,Product 15,10,1105.5,11055,795.96,7959.6,3095.4,28,ME,Maine,Northeast,43.66147,-70.25533,,2014,2,Q2,2014-04,April,4,1,0.28,0.72,1105.5,309.54,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0000266,05-04-2014,Zooveo Company,Distributor,Product 14,6,6324.8,37948.8,4300.864,25805.184,12143.616,32,MI,Michigan,Midwest,42.30754,-83.48577,,2014,2,Q2,2014-04,April,4,1,0.32,0.68,6324.8,2023.94,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0000801,05-04-2014,Yodoo Ltd,Wholesale,Product 26,5,1065.3,5326.5,671.139,3355.695,1970.805,37,MN,Minnesota,Midwest,44.9133,-93.50329,,2014,2,Q2,2014-04,April,4,1,0.37,0.63,1065.3,394.16,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003278,05-04-2014,Skidoo Company,Wholesale,Product 13,5,3819,19095,2405.97,12029.85,7065.15,37,OH,Ohio,Midwest,40.79895,-81.37845,,2014,2,Q2,2014-04,April,4,1,0.37,0.63,3819,1413.03,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0003709,05-04-2014,Feednation Corp,Export,Product 2,9,3919.5,35275.5,1606.995,14462.955,20812.545,59,CA,California,West,38.58157,-121.4944,,2014,2,Q2,2014-04,April,4,1,0.59,0.41,3919.5,2312.5,Very Large ($30K-$57K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0003810,05-04-2014,Pacific Ltd,Wholesale,Product 26,12,3946.3,47355.6,1617.983,19415.796,27939.804,59,IL,Illinois,Midwest,41.94563,-88.08462,,2014,2,Q2,2014-04,April,4,1,0.59,0.41,3946.3,2328.32,Very Large ($30K-$57K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0004638,05-04-2014,Shuffledri Group,Distributor,Product 15,12,1132.3,13587.6,792.61,9511.32,4076.28,30,NJ,New Jersey,Northeast,40.48622,-74.45182,,2014,2,Q2,2014-04,April,4,1,0.3,0.7,1132.3,339.69,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0004997,05-04-2014,Mylan Corp,Wholesale,Product 1,8,2231.1,17848.8,892.44,7139.52,10709.28,60,FL,Florida,South,26.31841,-80.09977,,2014,2,Q2,2014-04,April,4,1,0.6,0.4,2231.1,1338.66,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0005097,05-04-2014,Zoomzone Corp,Distributor,Product 4,12,2505.8,30069.6,1954.524,23454.288,6615.312,22,NJ,New Jersey,Northeast,40.85843,-74.16376,,2014,2,Q2,2014-04,April,4,1,0.22,0.78,2505.8,551.28,Very Large ($30K-$57K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0010134,05-04-2014,Accudial Company,Wholesale,Product 26,6,2619.7,15718.2,2121.957,12731.742,2986.458,19,UT,Utah,West,40.69161,-112.00105,,2014,2,Q2,2014-04,April,4,1,0.19,0.81,2619.7,497.74,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0001116,05-04-2014,Pixoboo Corp,Wholesale,Product 4,8,2519.2,20153.6,1612.288,12898.304,7255.296,36,CA,California,West,33.77974,-116.46529,,2014,2,Q2,2014-04,April,4,1,0.36,0.64,2519.2,906.91,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0001684,05-04-2014,BTA Corp,Wholesale,Product 16,5,917.9,4589.5,514.024,2570.12,2019.38,44,IN,Indiana,Midwest,41.58337,-87.50004,,2014,2,Q2,2014-04,April,4,1,0.44,0.56,917.9,403.88,Small (<$5K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0002077,05-04-2014,Family Corp,Distributor,Product 4,11,5427,59697,2442.15,26863.65,32833.35,55,MA,Massachusetts,Northeast,42.32385,-71.142,,2014,2,Q2,2014-04,April,4,1,0.55,0.45,5427,2984.85,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Bottom 50% (Low),No Budget,,
SO - 0002304,05-04-2014,Chatterbri Ltd,Distributor,Product 15,7,844.2,5909.4,337.68,2363.76,3545.64,60,CT,Connecticut,Northeast,41.55815,-73.0515,,2014,2,Q2,2014-04,April,4,1,0.6,0.4,844.2,506.52,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003524,05-04-2014,Zooveo Company,Wholesale,Product 1,9,984.9,8864.1,512.148,4609.332,4254.768,48,MI,Michigan,Midwest,42.91336,-85.70531,,2014,2,Q2,2014-04,April,4,1,0.48,0.52,984.9,472.75,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0004228,05-04-2014,Ascend Ltd,Wholesale,Product 18,11,1038.5,11423.5,446.555,4912.105,6511.395,57,IL,Illinois,Midwest,40.5142,-88.99063,,2014,2,Q2,2014-04,April,4,1,0.57,0.43,1038.5,591.94,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0004749,05-04-2014,Quaxo Ltd,Wholesale,Product 26,11,817.4,8991.4,678.442,7462.862,1528.538,17,CA,California,West,33.93196,-117.94617,,2014,2,Q2,2014-04,April,4,1,0.17,0.83,817.4,138.96,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0005411,05-04-2014,State Ltd,Export,Product 5,6,6003.2,36019.2,3902.08,23412.48,12606.72,35,MI,Michigan,Midwest,42.86947,-85.64475,,2014,2,Q2,2014-04,April,4,1,0.35,0.65,6003.2,2101.12,Very Large ($30K-$57K),Medium (26-40%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0005483,05-04-2014,Golden Corp,Wholesale,Product 26,10,5829,58290,3730.56,37305.6,20984.4,36,OK,Oklahoma,South,34.60869,-98.39033,,2014,2,Q2,2014-04,April,4,1,0.36,0.64,5829,2098.44,Enterprise ($57K+),Medium (26-40%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0008762,05-04-2014,Browsebug Company,Wholesale,Product 8,9,3892.7,35034.3,2257.766,20319.894,14714.406,42,MO,Missouri,Midwest,38.62727,-90.19789,,2014,2,Q2,2014-04,April,4,1,0.42,0.58,3892.7,1634.93,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0009353,05-04-2014,Jabbercube Corp,Wholesale,Product 4,5,3544.3,17721.5,1524.049,7620.245,10101.255,57,IL,Illinois,Midwest,42.03336,-87.8834,,2014,2,Q2,2014-04,April,4,1,0.57,0.43,3544.3,2020.25,Large ($15K-$30K),Premium (>55%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0005526,05-04-2014,Realbridge Corp,Export,Product 7,11,1051.9,11570.9,631.14,6942.54,4628.36,40,CA,California,West,34.10834,-117.28977,,2014,2,Q2,2014-04,April,4,1,0.4,0.6,1051.9,420.76,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0005752,05-04-2014,Quimm Company,Wholesale,Product 26,12,2525.9,30310.8,1288.209,15458.508,14852.292,49,TX,Texas,South,26.20341,-98.23001,,2014,2,Q2,2014-04,April,4,1,0.49,0.51,2525.9,1237.69,Very Large ($30K-$57K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0006536,05-04-2014,Nlounge Ltd,Wholesale,Product 14,10,1085.4,10854,662.094,6620.94,4233.06,39,CA,California,West,33.9164,-118.35257,,2014,2,Q2,2014-04,April,4,1,0.39,0.61,1085.4,423.31,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0007847,05-04-2014,Blogspan Ltd,Distributor,Product 5,9,1058.6,9527.4,582.23,5240.07,4287.33,45,CA,California,West,38.61713,-121.32828,,2014,2,Q2,2014-04,April,4,1,0.45,0.55,1058.6,476.37,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0009986,05-04-2014,Accudial Company,Wholesale,Product 2,7,837.5,5862.5,477.375,3341.625,2520.875,43,IL,Illinois,Midwest,42.19779,-87.94553,,2014,2,Q2,2014-04,April,4,1,0.43,0.57,837.5,360.12,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0008273,05-04-2014,Cogidoo Company,Wholesale,Product 14,12,1132.3,13587.6,600.119,7201.428,6386.172,47,MI,Michigan,Midwest,42.24087,-83.26965,,2014,2,Q2,2014-04,April,4,1,0.47,0.53,1132.3,532.18,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0008519,05-04-2014,Eire Corp,Wholesale,Product 6,11,1098.8,12086.8,681.256,7493.816,4592.984,38,IN,Indiana,Midwest,41.47812,-87.46166,,2014,2,Q2,2014-04,April,4,1,0.38,0.62,1098.8,417.54,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0000496,05-04-2014,Roberts Company,Distributor,Product 19,7,1822.4,12756.8,947.648,6633.536,6123.264,48,IN,Indiana,Midwest,40.08977,-85.68945,,2014,2,Q2,2014-04,April,4,1,0.48,0.52,1822.4,874.75,Medium ($5K-$15K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0000540,05-04-2014,Aimbo Corp,Export,Product 18,10,6217.6,62176,5284.96,52849.6,9326.4,15,IN,Indiana,Midwest,39.8716,-86.01156,,2014,2,Q2,2014-04,April,4,1,0.15,0.85,6217.6,932.64,Enterprise ($57K+),Low (<=25%),Luxury (>$5K),Top 20% (VIP),No Budget,,
SO - 0002929,05-04-2014,Chatterpoi Corp,Distributor,Product 25,8,3986.5,31892,1594.6,12756.8,19135.2,60,TX,Texas,South,27.75425,-97.17339,,2014,2,Q2,2014-04,April,4,1,0.6,0.4,3986.5,2391.9,Very Large ($30K-$57K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0003005,05-04-2014,Dazzlesphe Corp,Wholesale,Product 12,12,1125.6,13507.2,675.36,8104.32,5402.88,40,RI,Rhode Island,Northeast,41.82399,-71.41283,,2014,2,Q2,2014-04,April,4,1,0.4,0.6,1125.6,450.24,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0004419,05-04-2014,Dazzlesphe Corp,Distributor,Product 26,5,3979.8,19899,3104.244,15521.22,4377.78,22,FL,Florida,South,26.65868,-80.24144,,2014,2,Q2,2014-04,April,4,1,0.22,0.78,3979.8,875.56,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Mid 30% (Regular),No Budget,,
SO - 0004570,05-04-2014,Mita Corp,Wholesale,Product 25,5,871,4355,374.53,1872.65,2482.35,57,MA,Massachusetts,Northeast,42.08343,-71.01838,,2014,2,Q2,2014-04,April,4,1,0.57,0.43,871,496.47,Small (<$5K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0005218,05-04-2014,Rochester Group,Wholesale,Product 25,10,3872.6,38726,2517.19,25171.9,13554.1,35,WA,Washington,West,47.25288,-122.44429,,2014,2,Q2,2014-04,April,4,1,0.35,0.65,3872.6,1355.41,Very Large ($30K-$57K),Medium (26-40%),High-End ($3K-$5K),Top 20% (VIP),No Budget,,
SO - 0005732,05-04-2014,Realcube Company,Export,Product 25,6,1996.6,11979.6,1197.96,7187.76,4791.84,40,CA,California,West,33.83141,-118.28202,,2014,2,Q2,2014-04,April,4,1,0.4,0.6,1996.6,798.64,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0008802,05-04-2014,WOCKHARDT Group,Export,Product 26,6,1031.8,6190.8,577.808,3466.848,2723.952,44,FL,Florida,South,28.55778,-81.4534,,2014,2,Q2,2014-04,April,4,1,0.44,0.56,1031.8,453.99,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0009635,05-04-2014,BB17 Company,Export,Product 15,12,3912.8,46953.6,1995.528,23946.336,23007.264,49,WA,Washington,West,46.21125,-119.13723,,2014,2,Q2,2014-04,April,4,1,0.49,0.51,3912.8,1917.27,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0002060,06-04-2014,Gabvine Ltd,Wholesale,Product 26,11,1212.7,13339.7,715.493,7870.423,5469.277,41,TX,Texas,South,30.08605,-94.10185,,2014,2,Q2,2014-04,April,4,1,0.41,0.59,1212.7,497.21,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0006176,06-04-2014,Kare Corp,Wholesale,Product 5,12,2452.2,29426.4,1642.974,19715.688,9710.712,33,CA,California,West,40.58654,-122.39168,,2014,2,Q2,2014-04,April,4,1,0.33,0.67,2452.2,809.23,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Top 20% (VIP),No Budget,,
SO - 0007406,06-04-2014,Divanoodle Ltd,Wholesale,Product 16,10,1708.5,17085,1008.015,10080.15,7004.85,41,WA,Washington,West,46.23958,-119.10057,,2014,2,Q2,2014-04,April,4,1,0.41,0.59,1708.5,700.48,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0001194,06-04-2014,Wordtune Company,Wholesale,Product 23,6,214.4,1286.4,154.368,926.208,360.192,28,IL,Illinois,Midwest,41.83755,-87.68184,,2014,2,Q2,2014-04,April,4,1,0.28,0.72,214.4,60.03,Small (<$5K),Medium (26-40%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0002972,06-04-2014,Omba Group,Distributor,Product 20,7,844.2,5909.4,379.89,2659.23,3250.17,55,NJ,New Jersey,Northeast,40.85964,-74.42335,,2014,2,Q2,2014-04,April,4,1,0.55,0.45,844.2,464.31,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0003671,06-04-2014,Wise Company,Wholesale,Product 27,5,3343.3,16716.5,1370.753,6853.765,9862.735,59,IL,Illinois,Midwest,41.86472,-87.87119,,2014,2,Q2,2014-04,April,4,1,0.59,0.41,3343.3,1972.55,Large ($15K-$30K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0004412,06-04-2014,Podcat Corp,Distributor,Product 26,9,1065.3,9587.7,607.221,5464.989,4122.711,43,VA,Virginia,South,37.27097,-79.94143,,2014,2,Q2,2014-04,April,4,1,0.43,0.57,1065.3,458.08,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0005833,06-04-2014,Quaxo Ltd,Wholesale,Product 25,7,2914.5,20401.5,1690.41,11832.87,8568.63,42,CA,California,West,34.06251,-118.12285,,2014,2,Q2,2014-04,April,4,1,0.42,0.58,2914.5,1224.09,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0007643,06-04-2014,Aveda Group,Wholesale,Product 13,6,911.2,5467.2,446.488,2678.928,2788.272,51,NV,Nevada,West,36.19886,-115.1175,,2014,2,Q2,2014-04,April,4,1,0.51,0.49,911.2,464.71,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009330,06-04-2014,Remedy Ltd,Wholesale,Product 13,10,1996.6,19966,1277.824,12778.24,7187.76,36,AZ,Arizona,West,33.7862,-112.30801,,2014,2,Q2,2014-04,April,4,1,0.36,0.64,1996.6,718.78,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0009224,06-04-2014,Cogidoo Company,Wholesale,Product 20,7,174.2,1219.4,87.1,609.7,609.7,50,LA,Louisiana,South,30.22659,-93.21738,,2014,2,Q2,2014-04,April,4,1,0.5,0.5,174.2,87.1,Small (<$5K),High (41-55%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0000245,06-04-2014,Aibox Company,Distributor,Product 15,10,1092.1,10921,655.26,6552.6,4368.4,40,NJ,New Jersey,Northeast,40.50677,-74.26542,,2014,2,Q2,2014-04,April,4,1,0.4,0.6,1092.1,436.84,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0000402,06-04-2014,Z.H.T. Group,Distributor,Product 11,7,3993.2,27952.4,3234.492,22641.444,5310.956,19,FL,Florida,South,26.24453,-80.20644,,2014,2,Q2,2014-04,April,4,1,0.19,0.81,3993.2,758.71,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0002017,06-04-2014,Vinte Group,Wholesale,Product 19,9,1031.8,9286.2,412.72,3714.48,5571.72,60,MD,Maryland,South,39.14344,-77.20137,,2014,2,Q2,2014-04,April,4,1,0.6,0.4,1031.8,619.08,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003025,06-04-2014,Fred's Company,Export,Product 15,9,1098.8,9889.2,461.496,4153.464,5735.736,58,CO,Colorado,West,39.73915,-104.9847,,2014,2,Q2,2014-04,April,4,1,0.58,0.42,1098.8,637.3,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0003441,06-04-2014,Walgreen Corp,Wholesale,Product 26,10,2284.7,22847,1759.219,17592.19,5254.81,23,TX,Texas,South,32.98836,-96.89977,,2014,2,Q2,2014-04,April,4,1,0.23,0.77,2284.7,525.48,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0003484,06-04-2014,SEINDNI Corp,Distributor,Product 13,9,3061.9,27557.1,1745.283,15707.547,11849.553,43,FL,Florida,South,26.62535,-81.6248,,2014,2,Q2,2014-04,April,4,1,0.43,0.57,3061.9,1316.62,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),No Budget,,
SO - 0003778,06-04-2014,Dazzlesphe Corp,Export,Product 16,11,5286.3,58149.3,2537.424,27911.664,30237.636,52,GA,Georgia,South,33.36149,-82.075,,2014,2,Q2,2014-04,April,4,1,0.52,0.48,5286.3,2748.88,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Mid 30% (Regular),No Budget,,
SO - 0004042,06-04-2014,Oozz Group,Export,Product 8,7,1145.7,8019.9,801.99,5613.93,2405.97,30,OK,Oklahoma,South,36.03653,-95.781,,2014,2,Q2,2014-04,April,4,1,0.3,0.7,1145.7,343.71,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0005381,06-04-2014,Realbuzz Ltd,Wholesale,Product 7,10,227.8,2278,127.568,1275.68,1002.32,44,NH,New Hampshire,Northeast,42.99564,-71.45479,,2014,2,Q2,2014-04,April,4,1,0.44,0.56,227.8,100.23,Small (<$5K),High (41-55%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0006664,06-04-2014,Mycone Ltd,Wholesale,Product 8,6,723.6,4341.6,586.116,3516.696,824.904,19,MN,Minnesota,Midwest,44.8408,-93.29828,,2014,2,Q2,2014-04,April,4,1,0.19,0.81,723.6,137.48,Small (<$5K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009548,06-04-2014,H Ltd,Wholesale,Product 2,11,924.6,10170.6,591.744,6509.184,3661.416,36,IN,Indiana,Midwest,41.64717,-86.13333,,2014,2,Q2,2014-04,April,4,1,0.36,0.64,924.6,332.86,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0010083,06-04-2014,Shuffledri Group,Distributor,Product 6,10,1192.6,11926,954.08,9540.8,2385.2,20,IL,Illinois,Midwest,41.5136,-87.84645,,2014,2,Q2,2014-04,April,4,1,0.2,0.8,1192.6,238.52,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Top 20% (VIP),No Budget,,
SO - 0000172,06-04-2014,Zooveo Company,Wholesale,Product 17,6,1005,6030,743.7,4462.2,1567.8,26,TX,Texas,South,27.50641,-99.50754,,2014,2,Q2,2014-04,April,4,1,0.26,0.74,1005,261.3,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
SO - 0000558,06-04-2014,Nlounge Ltd,Distributor,Product 6,6,2298.1,13788.6,1539.727,9238.362,4550.238,33,AL,Alabama,South,34.57332,-86.99214,,2014,2,Q2,2014-04,April,4,1,0.33,0.67,2298.1,758.37,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0000905,06-04-2014,Viva Ltd,Distributor,Product 28,12,844.2,10130.4,337.68,4052.16,6078.24,60,IN,Indiana,Midwest,39.4667,-87.41391,,2014,2,Q2,2014-04,April,4,1,0.6,0.4,844.2,506.52,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0001739,06-04-2014,Zoomdog Corp,Wholesale,Product 3,11,2633.1,28964.1,2238.135,24619.485,4344.615,15,CA,California,West,36.06523,-119.01677,,2014,2,Q2,2014-04,April,4,1,0.15,0.85,2633.1,394.96,Large ($15K-$30K),Low (<=25%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0005732,06-04-2014,Realcube Company,Export,Product 25,6,1996.6,11979.6,1197.96,7187.76,4791.84,40,MN,Minnesota,Midwest,44.9133,-93.50329,,2014,2,Q2,2014-04,April,4,1,0.4,0.6,1996.6,798.64,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),No Budget,,
SO - 0008943,06-04-2014,Nexus Group,Distributor,Product 15,9,227.8,2050.2,184.518,1660.662,389.538,19,CA,California,West,34.95303,-120.43572,,2014,2,Q2,2014-04,April,4,1,0.19,0.81,227.8,43.28,Small (<$5K),Low (<=25%),Budget (<$500),Top 20% (VIP),No Budget,,
SO - 0008093,06-04-2014,General Company,Distributor,Product 14,5,1011.7,5058.5,566.552,2832.76,2225.74,44,AZ,Arizona,West,32.32341,-110.9951,,2014,2,Q2,2014-04,April,4,1,0.44,0.56,1011.7,445.15,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),No Budget,,
SO - 0009239,06-04-2014,Neutrogena Ltd,Export,Product 14,11,1896.1,20857.1,777.401,8551.411,12305.689,59,NC,North Carolina,South,34.22573,-77.94471,,2014,2,Q2,2014-04,April,4,1,0.59,0.41,1896.1,1118.7,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Mid 30% (Regular),No Budget,,
SO - 0009929,06-04-2014,Rhynoodle Ltd,Export,Product 19,8,1098.8,8790.4,933.98,7471.84,1318.56,15,CO,Colorado,West,39.06387,-108.55065,,2014,2,Q2,2014-04,April,4,1,0.15,0.85,1098.8,164.82,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Mid 30% (Regular),No Budget,,
